market,isin,symbol,name
LSE,IE00B459R192,USAG,USD
LSE,IE00B466KX20,EMAD,SPDR MSCI EM Asia UCITS ETF USD
LSE,IE00B46G8275,HIDD,HSBC MSCI Indonesia UCITS ETF USD
LSE,IE00B4L5YC18,IEMA,iShares MSCI EM UCITS ETF USD USD
LSE,IE00B4LHWP62,SPLT,iShares Physical Platinum ETC GBX
LSE,IE00B4MCHD36,IUCD,Discretionary Sector UCITS  USD
LSE,IE00B4NCWG09,SSLN,iShares Physical Silver ETC GBX
LSE,IE00B4ND3602,EGLN,iShares Physical Gold ETC EUR
LSE,IE00B4WPHX27,COMF,USD
LSE,IE00B4X9L533,HMWD,HSBC MSCI World UCITS ETF USD USD
LSE,IE00B4YBJ215,SPY4,USD
LSE,IE00B52MJY50,CPXJ,USD
LSE,IE00B52XQP83,IRSA,USD
LSE,IE00B5377D42,IAUS,USD
LSE,IE00B53H0131,UC14,USD
LSE,IE00B53HP851,CUKX,GBX
LSE,IE00B53L4350,CIND,USD
LSE,IE00B579F325,SGLD,Invesco Physical Gold ETC USD
LSE,IE00B5KQNG97,HSPD,HSBC S&P 500 UCITS ETF USD
LSE,IE00B5L01S80,HPRD,USD
LSE,IE00B5L8K969,CEMA,USD
LSE,IE00B5SSQT16,HMEM,USD
LSE,IE00B5W4TY14,CSKR,USD
LSE,IE00B60SWT88,S100,GBX
LSE,IE00B60SX402,RTYS,USD
LSE,IE00B6R51Z18,IOGP,USD
LSE,IE00B6R52143,ISAG,USD
LSE,IE00B6SPMN59,SPMV,USD
LSE,IE00B6X4BP29,3GOS,USD
LSE,IE00B6YX5L24,GLTL,GBP
LSE,IE00B74DQ490,HYLD,USD
LSE,IE00B7VB3908,3UKS,GBX
LSE,IE00B7XD2195,3SIL,USD
LSE,IE00B7Y34M31,3USL,USD
LSE,IE00B810Q511,VUKE,GBP
LSE,IE00B878KX55,3DEL,EUR
LSE,IE00B88D2999,3UKL,GBX
LSE,IE00B8GF1M35,GLRE,USD
LSE,IE00B8GKPP93,3DES,WisdomTree DAX 3x Daily Short EUR
LSE,IE00B8HGT870,3GOL,USD
LSE,IE00B8JF9153,3EUS,EUR
LSE,IE00B8JG1787,3SIS,USD
LSE,IE00B8JVMZ80,3HCL,USD
LSE,IE00B8K7KM88,3USS,USD
LSE,IE00B8KD3F05,3HCS,USD
LSE,IE00B94QKJ52,2MCL,GBX
LSE,IE00B94QLN63,2PAL,USD
LSE,IE00B94QLR02,1PAS,USD
LSE,IE00B99FL386,SJNK,USD
LSE,IE00B9KNR336,ASDV,USD
LSE,IE00BCLWRB83,LQDH,USD
LSE,IE00BCLWRG39,IJPD,USD
LSE,IE00BCRY5Y77,SDIG,USD
LSE,IE00BCRY6003,SDHY,Yield Corp Bond UCITS ETF  USD
LSE,IE00BD09ZV33,VIS2,USD
LSE,IE00BD0Q9673,HYFA,USD
LSE,IE00BD45KH83,EIMU,USD
LSE,IE00BD6FTQ80,CMOD,USD
LSE,IE00BD8PGZ49,DTLE,EUR
LSE,IE00BDD48R20,VDUC,USD
LSE,IE00BDF12W49,DEMR,USD
LSE,IE00BDFBTQ78,GDIG,USD
LSE,IE00BDFGJ627,FLOA,USD
LSE,IE00BDFJYP58,WIAU,USD
LSE,IE00BDFK1573,IBTE,EUR
LSE,IE00BDFL4P12,ICOM,USD
LSE,IE00BDQYWQ65,TIP5,iShares $ TIPS 0-5 UCITS ETF USD
LSE,IE00BDR5HM97,XUHY,USD
LSE,IE00BDVPTJ63,XUFB,GBX
LSE,IE00BDZVHD04,DPYE,Property Yield UCITS ETF  EUR
LSE,IE00BF16M727,CIBR,USD
LSE,IE00BF20LF40,EUMD,EUR
LSE,IE00BF2FN646,TREX,USD
LSE,IE00BF2GFH28,TRES,USD
LSE,IE00BF3N6Y61,LQEE,iShares $ Corp Bond UCITS ETF EUR
LSE,IE00BF3N7094,HIGH,EUR
LSE,IE00BF4G6Y48,JREG,USD
LSE,IE00BF4G7076,JREU,Index Eq (ESG) UCITS ETF  USD
LSE,IE00BF4TW784,UL3S,GBX
LSE,IE00BFF5RX68,IUVD,USD
LSE,IE00BFF5RZ82,IUMD,USD
LSE,IE00BFM6T921,DPYA,Property Yield UCITS ETF -  USD
LSE,IE00BFM6TB42,CRPA,USD
LSE,IE00BFM6TC58,DTLA,USD
LSE,IE00BFM6TD65,EMCA,USD
LSE,IE00BFMXVQ44,VMIG,GBP
LSE,IE00BFMXXD54,VUAA,USD
LSE,IE00BFMXYP42,VUKG,Vanguard FTSE 100 UCITS ETF GBP
LSE,IE00BFWMQ331,MSAU,USD
LSE,IE00BFXR6159,ENCG,GBX
LSE,IE00BFXR7892,KWEB,USD
LSE,IE00BFYTYS33,IWVU,USD
LSE,IE00BFZPF546,EMGA,USD
LSE,IE00BG0J4957,HYUS,USD
LSE,IE00BG13YG34,IEQD,EUR
LSE,IE00BG13YH41,IEDL,EUR
LSE,IE00BG47KJ78,VAGU,USD
LSE,IE00BGBN6P67,BCHN,USD
LSE,IE00BGCSB447,ERNA,USD
LSE,IE00BGQYRS42,XUTC,Information Technology UCITS  USD
LSE,IE00BGSF1X88,IB01,USD
LSE,IE00BGYWFS63,VDTA,USD
LSE,IE00BGYWSV06,VDCA,USD
LSE,IE00BHZPJ890,EEDS,USD
LSE,IE00BHZRR030,FLXK,Franklin FTSE Korea UCITS ETF USD
LSE,IE00BJK9HH50,BBTR,USD
LSE,IE00BJXRT813,WVAL,USD
LSE,IE00BK5BC891,GLGG,L&G Clean Water UCITS ETF GBX
LSE,IE00BK5BQV03,VHVE,USD
LSE,IE00BK5BQZ41,VAPU,USD
LSE,IE00BK5BR626,VHYA,USD
LSE,IE00BK5BZQ82,AMZ3,USD
LSE,IE00BK5BZS07,AAP3,USD
LSE,IE00BK5BZV36,MSF3,USD
LSE,IE00BK5BZX59,GOO3,USD
LSE,IE00BK5C1B80,FB3,USD
LSE,IE00BKLTRN76,RIEU,EUR
LSE,IE00BKM4H312,QDIV,USD
LSE,IE00BKS8QQ35,3GIS,GBX
LSE,IE00BKT09032,3TYL,GBX
LSE,IE00BKT09479,3GIL,GBX
LSE,IE00BKX55Q28,VMID,Vanguard FTSE 250 UCITS ETF GBP
LSE,IE00BKX55R35,VDNR,USD
LSE,IE00BKX55T58,VDEV,USD
LSE,IE00BLRPPV00,VDST,USD
LSE,IE00BLRPRJ20,QQQS,USD
LSE,IE00BLRPRK35,3BRS,USD
LSE,IE00BLRPRL42,QQQ3,USD
LSE,IE00BLSNMW37,BUYB,USD
LSE,IE00BM67HM91,XDW0,USD
LSE,IE00BM67HR47,XWTS,Communication Services UCITS  USD
LSE,IE00BM8R0J59,QYLD,USD
LSE,IE00BMC38736,SMH,USD
LSE,IE00BMD8KM66,BB3M,USD
LSE,IE00BMDWWS85,TINF,USD
LSE,IE00BMG6Z448,EXCS,GBP
LSE,IE00BMTM6B32,3OIL,USD
LSE,IE00BMTM6D55,3BRL,USD
LSE,IE00BNRQM384,EQQS,USD
LSE,IE00BP3QZ601,IWQU,USD
LSE,IE00BP3QZB59,IWVL,USD
LSE,IE00BQ70R696,SBIO,USD
LSE,IE00BQQ3Q067,DEMD,USD
LSE,IE00BQQP9H09,MOAT,USD
LSE,IE00BSKRJZ44,IDTL,USD
LSE,IE00BSPLC520,USVL,SPDR MSCI USA Value UCITS ETF USD
LSE,IE00BVXC4854,DXJ,USD
LSE,IE00BWBXM948,SXLK,USD
LSE,IE00BWTN6Y99,HDLV,USD
LSE,IE00BYM8JD58,XRES,USD
LSE,IE00BYMLZY74,WCOA,USD
LSE,IE00BYPLS672,USPY,L&G Cyber Security UCITS ETF USD
LSE,IE00BYTYHN28,3EML,USD
LSE,IE00BYX2JD69,SUSW,EUR
LSE,IE00BYXPSP02,IBTA,USD
LSE,IE00BYXVGX24,FUSD,USD
LSE,IE00BYXVGY31,FUSA,USD
LSE,IE00BYXYYJ35,LQDA,USD
LSE,IE00BYXYYK40,JPEA,USD
LSE,IE00BYXYYL56,IHYA,USD
LSE,IE00BYXYYM63,IUAA,USD
LSE,IE00BYXYYP94,SDIA,USD
LSE,IE00BYZ28V50,IGLA,USD
LSE,IE00BYZ28W67,ISFD,USD
LSE,IE00BZ036H21,XDGU,USD
LSE,IE00BZ043R46,AGGU,USD
LSE,IE00BZ0XVF52,CCBO,USD
LSE,IE00BZ163L38,VDET,USD
LSE,IE00BZ163M45,VDTY,USD
LSE,IE00BZ173W74,HLQD,USD
LSE,IE00BZ17CN18,SDHA,Yield Corp Bond UCITS ETF  USD
LSE,IE00BZ1NCS44,ROLL,Roll Yield Commodity Swap  USD
LSE,IE00BZ56RD98,DGRW,USD
LSE,IE00BZ56RG20,DGRG,GBX
LSE,IE00BZ56RN96,GGRW,Dividend Growth UCITS ETF -  USD
LSE,JE00B1VS3002,PHPD,WisdomTree Physical Palladium USD
LSE,JE00B24DK645,SCOP,USD
LSE,JE00B24DK975,SOIL,USD
LSE,JE00B24DKC09,SBUL,USD
LSE,JE00B24DKH53,SNGA,USD
LSE,JE00B24DKK82,SSIL,USD
LSE,JE00B2NFTC05,LALU,USD
LSE,JE00B2NFTD12,LCFE,USD
LSE,JE00B2NFTG43,LCOR,USD
LSE,JE00B2NFTS64,LSIL,USD
LSE,JE00B2NFV134,LPLA,USD
LSE,JE00B2NFV803,LCOC,USD
LSE,JE00B2QXZK10,COCO,WisdomTree Cocoa ETF USD
LSE,JE00B588CD74,SGBS,USD
LSE,JE00B78CGV99,BRNT,WisdomTree Brent Crude Oil  USD
LSE,JE00B78DPL57,SBRT,USD
LSE,JE00BDD9Q840,LOIL,USD
LSE,JE00BDD9Q956,LNGA,USD
LSE,JE00BDD9QC84,LWEA,USD
LSE,JE00BDD9QD91,LBRT,USD
LSE,JE00BN7KB441,CORN,WisdomTree Corn  USD
LSE,JE00BN7KB557,COFF,WisdomTree Coffee USD
LSE,JE00BN7KB664,WEAT,WisdomTree Wheat  USD
LSE,JE00BP2PWW32,CARP,WisdomTree Carbon GBX
LSE,JE00BYQY7H96,3SUL,USD
LSE,JE00BYQY8102,3WHL,USD
LSE,LU0274209237,XMED,USD
LSE,LU0480132876,UB30,USD
LSE,LU1135865084,SP5C,USD
LSE,LU1233598447,FEDF,USD
LSE,LU1248511575,SMTC,USD
LSE,LU1407890547,U10C,USD
LSE,LU1407890620,US10,USD
LSE,LU1452600270,TIPU,Inflation-Linked Bond UCITS  USD
LSE,LU1681038326,ANXU,USD
LSE,LU1681045297,ALAU,USD
LSE,LU1781541252,LCJD,USD
LSE,LU1920015796,XUST,USD
LSE,LU2018762653,STPU,USD
LSE,LU2023678282,UNIC,Technology ESG Filtered UCITS USD
LSE,LU2023678449,GENY,USD
LSE,XS2335553801,DIS3,USD
LSE,XS2337086669,PLTS,USD
LSE,XS2337090422,AMD3,USD
LSE,XS2337090851,BAB3,USD
LSE,XS2337092550,UBR3,USD
LSE,XS2353177293,CO2,EUR
LSE,XS2399364152,QQQ5,USD
LSE,XS2399364319,QQ3S,USD
LSE,XS2399364582,SP5Y,USD
LSE,XS2399365043,TSM3,Taiwan Semiconductor (TSM)  USD
LSE,XS2399367502,SMH3,USD
LSE,XS2399368906,SARK,USD
LSE,XS2399369110,BRK2,Berkshire Hathaway (BRK-B)  USD
LSE,XS2399369896,GDX3,USD
LSE,XS2472195101,GLD3,USD
LSE,XS2472196414,3CHI,GBX
LSE,XS2472334239,MS3S,USD
LSE,XS2595670501,TIB5,Inflation Protected US Bond  USD
LSE,XS2595671814,IEF5,USD
LSE,XS2595672036,TLT5,USD
LSE,XS2595672382,TL5S,USD
LSE,XS2595672549,XOM3,USD
LSE,XS2595673190,RAC3,USD
LSE,XS2595675641,SVLT,USD
LSE,XS2663694680,PLT3,USD
LSE,XS2663695067,PYP3,USD
LSE,XS2675718642,JD3,USD
LSE,XS2691006303,ARM3,USD
LSE,XS2706232803,TS3S,USD
LSE,XS2757381400,TSL3,USD
LSE,XS2757381749,BID3,USD
LSE,XS2771611840,QS5S,USD
LSE,XS2771642308,5USS,USD
LSE,XS2779861082,SOXL,USD
LSE,XS2779861249,MAG7,USD
LSE,XS2819843223,3NGS,USD
LSE,XS2819843736,VIXL,USD
LSE,XS2819843900,3LNG,GBX
LSE,XS2819844387,3OIS,USD
LSE,XS2820604770,NVD3,USD
LSE,XS2852999429,TSLI,USD
LSE,XS2852999692,NVDI,USD
LSE,XS2854992240,CO3S,USD
LSE,XS2872233403,TTFW,EUR
LSE,XS2875105608,QQQY,USD
LSE,XS2875106242,SPYY,USD
LSE,XS2901882618,MST3,USD
LSE,XS2901885553,METY,IncomeShares META Options ETP USD
LSE,XS2901886445,COIY,USD
LSE,XS2944874416,NV3S,USD
LSE,XS2944886931,TSLS,Leverage Shares -1x Tesla ETP USD
LSE,XS2944889109,SMCI,USD
LSE,XS2970736307,MSTS,USD
LSE,XS2970736489,NIO3,USD
LSE,XS3005160091,MRN3,USD
LSE,XS3022291473,CRRY,USD
LSE,XS3060315895,BA3,USD
NSQ,AGP8696W1045,SVA,Sinovac Biotech USD
NSQ,AU0000185993,IREN,Iren Limited USD
NSQ,AU0000254476,LCFY,Locafy Ltd. USD
NSQ,BMG0450A1053,ACGL,Arch Capital Group Ltd. USD
NSQ,BMG3075P1014,ESGR,Enstar Group Ltd USD
NSQ,BMG396372051,GOGL,Golden Ocean Group Limited USD
NSQ,BMG4388N1065,HELE,Helen Of Troy Ltd USD
NSQ,BMG5005R1079,JRVR,USD
NSQ,BMG611881019,LBTYA,Liberty Global Ltd USD
NSQ,BMG611881274,LBTYK,Liberty Global Ltd  USD
NSQ,BMG6331P1041,AOSL,USD
NSQ,BMG6891L1054,PANL,USD
NSQ,BMG762791017,ROIV,Roivant Sciences Ltd. USD
NSQ,BMG9001E1286,LILAK,Liberty Latin America Ltd. USD
NSQ,BMG9456A1009,GLNG,Golar LNG LTD USD
NSQ,CA00288U1066,ABCL,Abcellera Biologics Inc USD
NSQ,CA00373V1004,ABVE,Above Food Ingredients Inc. USD
NSQ,CA03835T4081,APTOF,Aptose Biosciences Inc.  USD
NSQ,CA05156X8504,ACB,Aurora Cannabis Inc  USD
NSQ,CA0585861085,BLDP,Ballard Power Systems Inc. USD
NSQ,CA10919W4056,DRUG,Bright Minds Biosciences Inc. USD
NSQ,CA1366351098,CSIQ,Canadian Solar USD
NSQ,CA22717L1013,CRON,Cronos Group Inc USD
NSQ,CA25253X2077,DMAC,Diamedica Therapeutics Inc USD
NSQ,CA26142Q3044,DPRO,"Dragonfly, Inc. USD"
NSQ,CA27966L3065,EDSA,Edesa Biotech USD
NSQ,CA31447P1009,FENC,Fennec Pharmaceuticals Inc USD
NSQ,CA50043K4063,KGEI,Kolibri Global Energy Inc. USD
NSQ,CA59935V1076,MIST,Milestone Pharmaceuticals Inc USD
NSQ,CA60255C8850,MNMD,Mind Medicine Inc  USD
NSQ,CA6544846091,NB,Niocorp Developments Ltd  USD
NSQ,CA6837151068,OTEX,Open Text Corporation USD
NSQ,CA75585H2063,REAX,The Real Brokerage Inc. USD
NSQ,CA7847301032,SSRM,SSR MINING INC. USD
NSQ,CA82509L1076,SHOP,Shopify Inc. USD
NSQ,CA83013Q8891,SYTA,Siyata Mobile Inc USD
NSQ,CA83307B1013,SNDL,SNDL Inc USD
NSQ,CA87261Y1060,TMC,TMC The Metals Co Inc  USD
NSQ,CA9609085076,WPRT,Westport Innovations Inc  USD
NSQ,CAC009482059,AGRI,USD
NSQ,CH0329023102,ACIU,AC Immune SA USD
NSQ,CH0334081137,CRSP,CRISPR Therapeutics AG USD
NSQ,CH1134239669,SRAD,Sportradar Group AG  USD
NSQ,GB0022569080,DOX,Amdocs Limited USD
NSQ,GB00BD3VDH82,VVPR,Vivopower International plc USD
NSQ,GB00BDCPN049,CCEP,USD
NSQ,GB00BMCD0001,RCT,RedCloud Holdings PLC USD
NSQ,GB00BMT7GT62,MRX,Marex Group PLC USD
NSQ,GB00BMVP7Y09,RPRX,Royalty Pharma Plc USD
NSQ,GB00BNQMPN80,RNW,Renew Energy Global Plc USD
NSQ,GB00BQH8G337,RZLV,Rezolve AI Ltd USD
NSQ,GB00BYMT0J19,LIVN,Livanova Plc USD
NSQ,GB00BYW6GV68,GSM,FERROGLOBE PLC USD
NSQ,IE0005711209,ICLR,Icon Plc USD
NSQ,IE000GID8VI0,GHRS,GH Research PLC  USD
NSQ,IE000OD0CSK4,CREV,USD
NSQ,IE00B4Q5ZN47,JAZZ,Jazz Pharmaceuticals USD
NSQ,IE00B56GVS15,ALKS,Alkermes Plc USD
NSQ,IE00B91XRN20,PRTA,Prothena Corporation plc USD
NSQ,IE00BDB6Q211,WTW,Willis Tower Watson Plc USD
NSQ,IE00BDGMC594,AVDL,Avadel Pharmaceuticals Plc USD
NSQ,IE00BKVD2N49,STX,USD
NSQ,IE00BKYC3F77,CMPR,Cimpress Plc USD
NSQ,IE00BLNN3691,WFRD,Weatherford International Plc USD
NSQ,IL0004960188,CLGN,USD
NSQ,IL0010811243,ESLT,Elbit Systems Ltd. USD
NSQ,IL0010823123,MGIC,USD
NSQ,IL0010823792,TSEM,Tower Semiconductor Ltd. USD
NSQ,IL0010824113,CHKP,Technologies Ltd. - Ordinary  USD
NSQ,IL0010825102,GILT,Gilat Satellite Networks Ltd USD
NSQ,IL0010826688,RDCM,Radcom Ltd. USD
NSQ,IL0010826928,SILC,SILICOM LTD USD
NSQ,IL0010828411,ELTK,Eltek Ltd. USD
NSQ,IL0010828585,WILC,USD
NSQ,IL0010829658,AUDC,AudioCodes Ltd USD
NSQ,IL0010830961,SPCB,SuperCom Ltd. USD
NSQ,IL0010834765,RDWR,Radware Ltd. USD
NSQ,IL0010845571,NVMI,NOVA LTD USD
NSQ,IL0010851660,CRNT,Ceragon Networks Ltd. USD
NSQ,IL0010851827,MNDO,MIND C.T.I Ltd. USD
NSQ,IL0010852080,CGEN,Compugen Ltd. USD
NSQ,IL0010941198,KMDA,Kamada USD
NSQ,IL0010952641,CAMT,Camtek Ltd. USD
NSQ,IL0010958192,PERI,Perion Network Ltd USD
NSQ,IL0010996549,ALLT,Allot Communications Ltd. USD
NSQ,IL0011050551,EVGN,Evogene Ltd USD
NSQ,IL0011216723,KRNT,Kornit Digital LTD USD
NSQ,IL0011267213,SSYS,Stratasys Inc. USD
NSQ,IL0011301780,WIX,Wix.com Ltd. USD
NSQ,IL0011313900,GLMD,Galmed Pharmaceuticals Ltd USD
NSQ,IL0011316309,MDWD,MediWound Ltd. USD
NSQ,IL0011319527,ENLV,Enlivex Therapeutics Ltd USD
NSQ,IL0011326795,PYPD,PolyPid Ltd USD
NSQ,IL0011331076,LFWD,ReWalk Robotics Ltd. USD
NSQ,IL0011334468,CYBR,"CyberArk Software, Ltd. USD"
NSQ,IL0011336851,CHEK,Check-Cap Ltd. USD
NSQ,IL0011407140,URGN,Urogen Pharma Ltd USD
NSQ,IL0011595993,INMD,Inmode Ltd USD
NSQ,IL0011681371,NNOX,Nano-X Imaging Ltd USD
NSQ,IL0011684185,FROG,Jfrog Ltd USD
NSQ,IL0011691438,CGNT,Cognyte Software Ltd USD
NSQ,IL0011741688,GLBE,Global-e Online Ltd USD
NSQ,IL0011745804,INVZ,INNOVIZ TECHNOLOGIES LTD USD
NSQ,IL0011754137,TBLA,Taboola.com Ltd USD
NSQ,IL0011762130,MNDY,Monday Com Ltd USD
NSQ,IL0011789042,MTEK,Maris-Tech Ltd. USD
NSQ,IL0011794802,CLBT,Cellebrite DI Ltd. USD
NSQ,IL0011796625,ARBE,Arbe Robotics Ltd. USD
NSQ,IL0011814113,PLRZ,Polyrizon Ltd. USD
NSQ,IL0011832438,BMR,Beamr Imaging Ltd. USD
NSQ,IL0011839383,DRTS,Alpha Tau Medical Ltd. USD
NSQ,IL0011858912,PGY,Pagaya Technologies Ltd. USD
NSQ,IL0011974909,ODD,ODDITY Tech Ltd.  USD
NSQ,IL0012187428,HUBC,Hub Cyber Security Ltd.  USD
NSQ,JE00BYSS4X48,NVCR,NovoCure Limited USD
NSQ,KY61559X1045,MLTX,MoonLake Immunotherapeutics USD
NSQ,KYG011251066,AFYA,USD
NSQ,KYG037AX1015,AMBA,Ambarella Inc. USD
NSQ,KYG0411D1236,APLM,"Apollomics, Inc. USD"
NSQ,KYG0567U1278,ARQQ,Arqit Quantum Inc. USD
NSQ,KYG089081247,BAOS,USD
NSQ,KYG108301006,BYSI,Beyondspring Inc USD
NSQ,KYG1117K1141,BIOX,Bioceres Crop Solutions Corp USD
NSQ,KYG114481008,BTDR,Bitdeer Technologies Group USD
NSQ,KYG1144A1058,BTBT,Bit Digital Inc USD
NSQ,KYG1152A1040,FUFU,BitFuFu Inc. USD
NSQ,KYG1329V1142,BHAT,USD
NSQ,KYG2287A1269,ADD,USD
NSQ,KYG237731073,CWCO,Consolidated Water Co. USD
NSQ,KYG254571055,CRDO,USD
NSQ,KYG276171025,FAAS,DigiAsia Corporation USD
NSQ,KYG286871044,DGNX,Diginex Ltd USD
NSQ,KYG290181018,DLO,Dlocal LTD USD
NSQ,KYG292011031,ECX,Ecarx Holdings Inc USD
NSQ,KYG3040B1041,ENGS,Energys Group Limited USD
NSQ,KYG3314G1102,AIFU,AIFU Inc. USD
NSQ,KYG3730V1059,FTAI,FTAI Aviation Ltd USD
NSQ,KYG386441037,GCT,GigaCloud Technology USD
NSQ,KYG393871085,GFS,Globalfoundries Inc USD
NSQ,KYG4000K1756,GRRR,Gorilla Technology Group  USD
NSQ,KYG4124C1096,GRAB,Grab Holdings LTD USD
NSQ,KYG4236L1389,GFAI,Guardforce AI CO LTD  USD
NSQ,KYG451391059,HKIT,Hitek Global INC USD
NSQ,KYG4740B1059,ICHR,"Ichor Holdings, Ltd. USD"
NSQ,KYG477243003,IFBD,Infobird Co. Ltd.  USD
NSQ,KYG478621009,CURR,Currenc Group Inc. USD
NSQ,KYG5140V1124,ZJYL,USD
NSQ,KYG550321742,HOLO,MicroCloud Hologram Inc.  USD
NSQ,KYG596651029,MGTX,Meiragtx Holdings plc USD
NSQ,KYG6055H1552,BTCT,BTC Digital Ltd. USD
NSQ,KYG6077Y3015,MLGO,MicroAlgo Inc.  USD
NSQ,KYG6096M1226,APM,Aptorum Group Ltd. USD
NSQ,KYG6169A1040,MGIH,USD
NSQ,KYG6202B1014,MNY,MoneyHero Limited USD
NSQ,KYG622641176,MNDR,USD
NSQ,KYG6391Y1281,NA,Nano Labs Ltd USD
NSQ,KYG6856M1069,OXBR,Oxbridge Re Holdings USD
NSQ,KYG7415M1327,RCON,Recon Technology Ltd  USD
NSQ,KYG7487R1002,RGC,USD
NSQ,KYG7S53R1049,PROK,ProKidney Corp USD
NSQ,KYG7T16G1039,SPNS,Sapiens International Corp Nv USD
NSQ,KYG8062B1142,SNTG,Sentage Holdings Inc USD
NSQ,KYG8232Y1017,PENG,Penguin Solutions Inc. USD
NSQ,KYG851581069,STNE,StoneCo Ltd. USD
NSQ,KYG8807B1068,TBPH,Theravance Biopharma Inc. USD
NSQ,KYG9094C1042,TROO,"Troops, Inc. USD"
NSQ,KYG9310A1224,UTSI,UTStarcom Holdings Corp USD
NSQ,KYG9442G1385,UPC,USD
NSQ,KYG9449A1343,UK,Ucommune International LTD USD
NSQ,KYG9495L1251,VRAX,Virax Biolabs Group Ltd. USD
NSQ,KYG9572D1034,BULL,Webull Corporation USD
NSQ,KYG9687V2040,WIMI,WiMi Hologram Cloud Inc.  USD
NSQ,KYG982391099,XP,XP INC USD
NSQ,KYG983381099,YTRA,Yatra Online Inc USD
NSQ,KYG989A61029,TOP,TOP Financial Group Limited USD
NSQ,KYG9TY5A1016,ZURA,Zura Bio Ltd USD
NSQ,LU0038705702,TIGO,USD
NSQ,LU0445408270,ASPS,USD
NSQ,LU2458332611,ALVO,Alvotech USD
NSQ,MHY1146L2082,CTRM,"Castor Maritime, Inc. USD"
NSQ,MHY235081079,EDRY,EuroDry Ltd USD
NSQ,MHY235921357,ESEA,Euroseas Ltd USD
NSQ,MHY272651263,GLBS,Globus Maritime Ltd USD
NSQ,MHY3894J1872,IMPP,Imperial Petroleum USD
NSQ,MHY4001C2065,ICON,Icon Energy Corp  USD
NSQ,MHY460021535,JXG,JX Luxventure Group Inc. USD
NSQ,MHY673051543,PSHG,Performance Shipping Inc  USD
NSQ,MHY717261306,PXS,Pyxis Tankers Inc USD
NSQ,MHY731181043,RBNE,Robin Energy Ltd. USD
NSQ,MHY737604006,SHIP,USD
NSQ,MHY8162K2046,SBLK,Star Bulk Carriers Corp. USD
NSQ,MHY816691064,GASS,StealthGas USD
NSQ,MHY8900D1085,TORO,Toro Corp  USD
NSQ,MHY923351016,USEA,United Maritime Corporation USD
NSQ,MU0295S00016,MMYT,MakeMyTrip Limited USD
NSQ,NL0009538784,NXPI,NXP Semiconductors NV USD
NSQ,NL0009805522,NBIS,Nebius Group N.V. USD
NSQ,NL0010696654,QURE,UNIQURE B.V.  USD
NSQ,NL0010872495,PRQR,ProQR Therapeutics N.V. USD
NSQ,NL0011606264,MRUS,Merus B V USD
NSQ,NL0012170237,PLYA,Playa Hotels & Resorts N.V. USD
NSQ,NL0012661870,IFRX,Inflarx N V USD
NSQ,NL00150005Y4,PHVS,Pharvaris NV USD
NSQ,NL0015000AG6,LVTX,LAVA THERAPEUTICS NV USD
NSQ,NL0015000DX5,ATAI,Atai Life Sciences NV USD
NSQ,NL00150012L7,NAMS,USD
NSQ,NL0015285941,IMTX,Immatics NV USD
NSQ,NL0015436031,CVAC,Curevac NV USD
NSQ,PR7331747001,BPOP,Popular Inc USD
NSQ,SG9999000020,FLEX,Flex Ltd USD
NSQ,SG9999014716,WVE,Wave Life Sciences Pte Ltd USD
NSQ,SGXZ19450089,KARO,Karooooo Ltd. USD
NSQ,SGXZ55111462,VFS,VinFast Auto Ltd USD
NSQ,SGXZ57724486,MAXN,USD
NSQ,US00032Q1040,WHWK,Whitehawk Therapeutics Inc. USD
NSQ,US0003602069,AAON,Aaon Inc USD
NSQ,US0008991046,ADMA,ADMA Biologics Inc. USD
NSQ,US00091E1091,ABSI,Absci Corporation USD
NSQ,US00108J1097,ACMR,Acm Research Inc USD
NSQ,US00109K1051,AFCG,AFC Gamma Inc USD
NSQ,US00123Q1040,AGNC,AGNC Investment Corp USD
NSQ,US00164V1035,AMCX,AMC Networks Inc USD
NSQ,US00181T1079,AMRK,A Mark Precious Metals Inc USD
NSQ,US00182C1036,ANIP,ANI Pharmaceuticals USD
NSQ,US00183L2016,ANGI,Angi Inc. USD
NSQ,US00211V1061,AACG,ATA Inc ADR USD
NSQ,US0021202025,ATYR,aTyr Pharma Inc USD
NSQ,US00215F1075,ATNI,ATN International Inc USD
NSQ,US00217D1000,ASTS,Ast SpaceMobile Inc USD
NSQ,US00218A1051,ASPI,ASP Isotopes Inc. USD
NSQ,US00246W1036,AXTI,AXT Inc USD
NSQ,US00289Y2063,ABEO,Abeona Therapeutics Inc USD
NSQ,US0038813079,ACTG,Acacia Research Corporation  USD
NSQ,US00402L1070,ASO,USD
NSQ,US00404A1097,ACHC,USD
NSQ,US0042251084,ACAD,"ACADIA Pharmaceuticals, Inc. USD"
NSQ,US0043971052,ARAY,Accuray Incorporated USD
NSQ,US0044685008,ACHV,Achieve Life Science Inc USD
NSQ,US0044981019,ACIW,ACI Worldwide Inc. USD
NSQ,US00461U1051,ACRS,Aclaris Therapeutics Inc USD
NSQ,US00486H1059,ADTN,Adtran Holdings Inc USD
NSQ,US0048901096,ACRV,Acrivon Therapeutics Inc. USD
NSQ,US0053291078,ADAG,Adagene Inc. ADR USD
NSQ,US00650F1093,ADPT,Adaptive Biotechnologies Corp USD
NSQ,US00653Q1022,AHCO,AdaptHealth Corp USD
NSQ,US0067391062,ADUS,Addus HomeCare Corp. USD
