Market,ISIN,Symbol,Name,Currency,AUM,Replication,Fee,Dividend
NEW YORK STOCK EXCHANGE (USD) USA-NYSE WEST PHARMACEUTICAL SERVICES INC,US9553061055,WST:US,PHARMAC,USD,,,,
NEW YORK STOCK EXCHANGE (USD) USA-NYSE WESTERN,US9598021098,WU:US,WESTERNUNION,USD,,,,
NEW YORK STOCK EXCHANGE (USD) USA-NYSE WEYERHAEUSER,US9621661043,WY:US,WEYERHAEUSER,USD,,,,
NEW YORK STOCK EXCHANGE (USD) USA-NYSE WHEATON PRECIOUS METALS CORP,CA9628791027,WPM:US,PREC,USD,,,,
NEW YORK STOCK EXCHANGE (USD) USA-NYSE WHIRLPOOL,US9633201069,WHR:US,WHIRLPOOL,USD,,,,
NEW YORK STOCK EXCHANGE (USD) USA-NYSE,BMG9618E1075,WTM:US,MOUNTA,USD,,,,
NEW YORK STOCK EXCHANGE (USD) USA-NYSE WILLIAMS-SONAMA INC,US9699041011,WSM:US,SON,USD,,,,
NEW YORK STOCK EXCHANGE (USD) USA-NYSE WOLFSPEED,US9778521024,WOLF:US,WOLFSPEED,USD,,,,
NEW YORK STOCK EXCHANGE (USD) USA-NYSE WP CAREY INC WP,US92936U1097,WPC:US,INC,USD,,,,
NEW YORK STOCK EXCHANGE (USD) USA-NYSE WILLIAMS COMPANIES INC,US9694571004,WMB:US,COS,USD,,,,
NEW YORK STOCK EXCHANGE (USD) USA-NYSE WR BERKLEY CORP,US0844231029,WRB:US,BERKLEY,USD,,,,
NEW YORK STOCK EXCHANGE (USD) USA-NYSE WW GRAINGER INC,US3848021040,GWW:US,GRAINGER,USD,,,,
NEW YORK STOCK EXCHANGE (USD) USA-NYSE XCEL ENERGY INC,US98389B1008,XEL:US,ENERGY,USD,,,,
NEW YORK STOCK EXCHANGE (USD) USA-NYSE XEROX HOLDINGS,US98421M1062,XRX:US,XEROX,USD,,,,
NEW YORK STOCK EXCHANGE (USD) USA-NYSE XPO,US9837931008,XPO:US,XPOLOGISTICS,USD,,,,
NEW YORK STOCK EXCHANGE (USD) USA-NYSE YETI HOLDINGS INC,US98585X1046,YETI:US,HOLDING,USD,,,,
NEW YORK STOCK EXCHANGE (USD) USA-NYSE YEXT INC,US98585N1063,YEXT:US,INC,USD,,,,
NEW YORK STOCK EXCHANGE (USD) USA-NYSE ZETA GLOBAL HOLDINGS CORP,US98956A1051,ZETA:US,GLOBAL,USD,,,,
NEW YORK STOCK EXCHANGE (USD) USA-NYSE,IL0065100930,ZIM:US,INTEGR,USD,,,,
NEW YORK STOCK EXCHANGE (USD) USA-NYSE ZIMMER BIOMET,US98956P1021,ZBH:US,ZIMMERBIOMET,USD,,,,
NEW YORK STOCK EXCHANGE (USD) USA-NYSE ZOETIS INC,US98978V1035,ZTS:US,INC,USD,,,,
NASDAQ (USD),US68243Q1067,FLWS:US,1-800-FLOWERS.COM INC 1-800FLOWERS,USD,,,,
NASDAQ (USD) USA-NASDAQ 2SEVENTY BIO INC,US9013841070,TSVT:US,BIO,USD,,,,
NASDAQ (USD) USA-NASDAQ 8X8 INC,US2829141009,EGHT:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ ACADIA HEALTHCARE COMPANY,US00404A1097,ACHC:US,ACADIAHEALTH,USD,,,,
NASDAQ (USD) USA-NASDAQ ACADIA PHARMACEUTICALS INC,US0042251084,ACAD:US,PHARM,USD,,,,
NASDAQ (USD) USA-NASDAQ ACI WORLDWIDE,US0044981019,ACIW:US,ACIWORLDWIDE,USD,,,,
NASDAQ (USD) USA-NASDAQ ADAPTHEALTH,US00653Q1022,AHCO:US,ADAPTHEALTH,USD,,,,
NASDAQ (USD) USA-NASDAQ ADOBE SYSTEMS INC,US00724F1012,ADBE:US,SYS,USD,,,,
NASDAQ (USD) USA-NASDAQ ADVANCED ENERGY INDUSTRIES INC ADV,US0079731008,AEIS:US,I,USD,,,,
NASDAQ (USD) USA-NASDAQ ADVANCED MICRO DEVICES,US0079031078,AMD:US,AMD,USD,,,,
NASDAQ (USD) USA-NASDAQ AEROVIRONMENT,US0080731088,AVAV:US,AEROVIRONMEN,USD,,,,
NASDAQ (USD) USA-NASDAQ AGIOS PHARMACEUTICALS INC,US00847X1046,AGIO:US,PHARMA,USD,,,,
NASDAQ (USD) USA-NASDAQ AIRBNB,US0090661010,ABNB:US,AIRBNB,USD,,,,
NASDAQ (USD) USA-NASDAQ AKAMAI TECHNOLOGIES INC,US00971T1016,AKAM:US,TECHN,USD,,,,
NASDAQ (USD) USA-NASDAQ AKEBIA THERAPEUTICS INC,US00972D1054,AKBA:US,INC,USD,,,,
NASDAQ (USD),US0116421050,ALRM:US,ALARM.COM HOLDINGS INC ALARM.COM HO,USD,,,,
NASDAQ (USD) USA-NASDAQ ALIGN TECHNOLOGY INC,US0162551016,ALGN:US,TECHNO,USD,,,,
NASDAQ (USD) USA-NASDAQ ALKERMES PLC,IE00B56GVS15,ALKS:US,PLC,USD,,,,
NASDAQ (USD) USA-NASDAQ ALLEGIANT TRAVEL COMPANY,US01748X1028,ALGT:US,TR,USD,,,,
NASDAQ (USD) USA-NASDAQ ALNYLAM PHARMACEUTICALS INC,US02043Q1076,ALNY:US,PHAR,USD,,,,
NASDAQ (USD) USA-NASDAQ ALPHABET INC-A,US02079K3059,GOOGL:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ ALPHABET INC-C,US02079K1079,GOOGL:US,-C-,USD,,,,
NASDAQ (USD) USA-NASDAQ ALTO INGREDIENTS INC,US0215131063,PEIX:US,INGREDI,USD,,,,
NASDAQ (USD) USA-NASDAQ AMBARELLA INC,KYG037AX1015,AMBA:US,IN,USD,,,,
NASDAQ (USD) USA-NASDAQ AMC NETWORKS-A,US00164V1035,AMCX:US,NETWORKS,USD,,,,
NASDAQ (USD) USA-NASDAQ AMDOCS LTD,GB0022569080,DOX:US,LTD,USD,,,,
NASDAQ (USD) USA-NASDAQ AMEDISYS INC,US0234361089,AMED:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ AMERICAN AIRLINES GROUP INC,US02376R1023,AAL:US,AIRLINES,USD,,,,
NASDAQ (USD) USA-NASDAQ AGNC INVESTMENT CORP,US00123Q1040,AGNC:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ AMERIS BANCORP,US03076K1088,ABCB:US,BANCO,USD,,,,
NASDAQ (USD) USA-NASDAQ AMGEN INC,US0311621009,AMGN:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ AMICUS THERAPEUTICS INC,US03152W1099,FOLD:US,THERA,USD,,,,
NASDAQ (USD) USA-NASDAQ AMKOR TECHNOLOGY INC,US0316521006,AMKR:US,TECH,USD,,,,
NASDAQ (USD) USA-NASDAQ ANALOG DEVICES,US0326541051,ADI:US,ANALOGDEVICE,USD,,,,
NASDAQ (USD) USA-NASDAQ ANAPTYSBIO,US0327241065,ANAB:US,ANAPTYSBIO,USD,,,,
NASDAQ (USD) USA-NASDAQ ANSYS INC,US03662Q1058,ANSS:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ APACHE CORPORATION,US03743Q1085,APA:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ APELLIS PHARMACEUTICALS INC,US03753U1060,APLS:US,PHAR,USD,,,,
NASDAQ (USD) USA-NASDAQ APOLLO MEDICAL HOLDINGS INC,US03763A2078,AMEH:US,MEDIC,USD,,,,
NASDAQ (USD) USA-NASDAQ APPFOLIO INC,US03783C1009,ANAB:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ APPIAN CORP,US03782L1017,APPN:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ APPLE INC,US0378331005,AAPL:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ APPLOVIN CORP,US03831W1080,APP:US,COR,USD,,,,
NASDAQ (USD) USA-NASDAQ APPLIED DIGITAL CORP,US0381692070,APLD:US,DIGI,USD,,,,
NASDAQ (USD) USA-NASDAQ APPLIED MATERIALS INC,US0382221051,AMAT:US,MATE,USD,,,,
NASDAQ (USD) USA-NASDAQ APPLIED OPTOELECTRONICS  INC,US03823U1025,AAOI:US,OPT,USD,,,,
NASDAQ (USD) USA-NASDAQ AQUA METALS INC,US03837J2006,AQMS:US,METALS,USD,,,,
NASDAQ (USD) USA-NASDAQ AQUESTIVE THERAPEUTICS,US03843E1047,AQST:US,AQUESTIVE,USD,,,,
NASDAQ (USD) USA-NASDAQ ARRAY TECHNOLOGIES INC,US04271T1007,ARRY:US,TECH,USD,,,,
NASDAQ (USD) USA-NASDAQ ARCH CAPITAL GROUP,BMG0450A1053,ACGL:US,CAPITAL,USD,,,,
NASDAQ (USD) USA-NASDAQ ARES CAPITAL CORP,US04010L1035,ARCC:US,CAPITAL,USD,,,,
NASDAQ (USD) USA-NASDAQ ARRIVAL,LU2607735342,ARVL:US,ARRIVALGROUP,USD,,,,
NASDAQ (USD) USA-NASDAQ ARROWHEAD PHARMACEUTICALS INC,US04280A1007,ARWR:US,PH,USD,,,,
NASDAQ (USD) USA-NASDAQ ASML HOLDING,USN070592100,ASML:US,HOLDING,USD,,,,
NASDAQ (USD) USA-NASDAQ ASTERA LAB,US04626A1034,ALAB:US,LAB,USD,,,,
NASDAQ (USD) USA-NASDAQ ASSERTIO HOLDING,US04546C2052,ASRT:US,HOL,USD,,,,
NASDAQ (USD) USA-NASDAQ ATLASSIAN,US0494681010,TEAM:US,ATLASSIAN,USD,,,,
NASDAQ (USD) USA-NASDAQ AURINIA PHARMACEUTICALS INC,CA05156V1022,AUPH:US,PHAR,USD,,,,
NASDAQ (USD) USA-NASDAQ AURORA CANNABIS INC,CA05156X8504,ACB:US,CANNA,USD,,,,
NASDAQ (USD) USA-NASDAQ AUTODESK INC,US0527691069,ADSK:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ AUTOMATIC DATA PROCESSING,US0530151036,ADP:US,DA,USD,,,,
NASDAQ (USD) USA-NASDAQ AVEPOINT INC,US0536041041,AVPT:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ AVIS BUDGET GROUP INC,US0537741052,CAR:US,BUDGET,USD,,,,
NASDAQ (USD) USA-NASDAQ AVNET INC,US0538071038,AVT:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ AXCELIS TECHNOLOGIES INC,US0545402085,ACLS:US,TECH,USD,,,,
NASDAQ (USD) USA-NASDAQ AXOGEN INC,US05463X1063,AXGN:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ AXON ENTERPRISE INC,US05464C1018,AAXN:US,ENTERPR,USD,,,,
NASDAQ (USD) USA-NASDAQ BALLARD POWER SYSTEMS INC ,CA0585861085,BCPC:US,PS,USD,,,,
NASDAQ (USD) USA-NASDAQ BANK OZK,US06417N1037,OZK:US,OZK,USD,,,,
NASDAQ (USD) USA-NASDAQ BANNER CORP,US06652V2088,BANR:US,CORPO,USD,,,,
NASDAQ (USD) USA-NASDAQ BENTLEY SYSTEMS,US08265T2087,BSY:US,SYST,USD,,,,
NASDAQ (USD) USA-NASDAQ BEYOND MEAT INC,US08862E1091,BYND:US,MEAT,USD,,,,
NASDAQ (USD) USA-NASDAQ BGC GROUP,US0889291045,BGC:US,GROUP,USD,,,,
NASDAQ (USD) USA-NASDAQ BIOCRYST PHARMACEUTICALS,US09058V1035,BCRX:US,BIOCRYST,USD,,,,
NASDAQ (USD) USA-NASDAQ BIOGEN INC,US09062X1037,BIIB:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ BIOMARIN PHARMACEUTICAL INC,US09061G1013,BMRN:US,PHA,USD,,,,
NASDAQ (USD) USA-NASDAQ BIO-TECHNE,US09073M1045,TECH:US,BIO-TECHNE,USD,,,,
NASDAQ (USD) USA-NASDAQ BLACKBERRY,CA09228F1036,BB:US,BLACKBERRY,USD,,,,
NASDAQ (USD) USA-NASDAQ BLACKLINE,US09239B1098,BL:US,BLACKLINE,USD,,,,
NASDAQ (USD) USA-NASDAQ BLUEBIRD BIO INC,US09609G2093,BLUE:US,BIO,USD,,,,
NASDAQ (USD) USA-NASDAQ BLUEPRINT MEDICINES CORP,US09627Y1091,BPMC:US,ME,USD,,,,
NASDAQ (USD) USA-NASDAQ BRIGHTHOUSE FINANCIAL,US10922N1037,BHF:US,BRIGHTHOUSE,USD,,,,
NASDAQ (USD) USA-NASDAQ BROADCOM LTD,US11135F1012,AVGO:US,LTD,USD,,,,
NASDAQ (USD) USA-NASDAQ BROOKS AUTOMATION INC,US1143401024,BRKS:US,AUTOM,USD,,,,
NASDAQ (USD) USA-NASDAQ BUILDERS FIRSTSOURCE INC,US12008R1077,BLDR:US,FIR,USD,,,,
NASDAQ (USD) USA-NASDAQ CADENCE DESIGN SYSTEMS INC,US1273871087,CDNS:US,DESI,USD,,,,
NASDAQ (USD) USA-NASDAQ CAESARS ENTERTAINMENT CORP,US12769G1004,CZR:US,ENT,USD,,,,
NASDAQ (USD) USA-NASDAQ CALITHERA BIOSCIENCES,US13089P5070,CALA:US,CALITHERA,USD,,,,
NASDAQ (USD) USA-NASDAQ CANAAN,US1347481020,CAAN:US,CANAAN,USD,,,,
NASDAQ (USD) USA-NASDAQ CANADIAN SOLAR INC,CA1366351098,CSIQ:US,SOL,USD,,,,
NASDAQ (USD) USA-NASDAQ CANOPY GROWTH CORP,CA1380357048,CGC:US,GROWT,USD,,,,
NASDAQ (USD) USA-NASDAQ CARGURUS INC,US1417881091,CARG:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ CARLYLE GROUP,US14316J1088,CG:US,CARLYLE,USD,,,,
NASDAQ (USD) USA-NASDAQ CARISMA THERAPEUTICS INC ,US14216R1014,CARM:US,THER,USD,,,,
NASDAQ (USD) USA-NASDAQ CASELLA WASTE SYSTEMS,US1474481041,CWST:US,CASELLAWASTE,USD,,,,
NASDAQ (USD) USA-NASDAQ CAVCO INDUSTRIES INC,US1495681074,CVCO:US,INDUST,USD,,,,
NASDAQ (USD) USA-NASDAQ CBOE HOLDINGS INC,US12503M1080,CBOE:US,HOLDING,USD,,,,
NASDAQ (USD) USA-NASDAQ CDW CORP,US12514G1085,CDW:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ CENTURY ALUMINUM CO ,US1564311082,CENX:US,ALUM,USD,,,,
NASDAQ (USD) USA-NASDAQ CELSIUS HOLDINGS INC,US15118V2079,CELH:US,HOLD,USD,,,,
NASDAQ (USD) USA-NASDAQ CERENCE,US1567271093,CRNC:US,CERENCE,USD,,,,
NASDAQ (USD) USA-NASDAQ CH ROBINSON WORLDWIDE INC,US12541W2098,CHRW:US,ROBINSON,USD,,,,
NASDAQ (USD) USA-NASDAQ CHART INDUSTRIES INC,US16115Q3083,GTLS:US,INDUST,USD,,,,
NASDAQ (USD) USA-NASDAQ CHARTER COMMUNICATIONS-A,US16119P1084,CHTR:US,COMM,USD,,,,
NASDAQ (USD) USA-NASDAQ,IL0010824113,CHKP:US,POINT,USD,,,,
NASDAQ (USD) USA-NASDAQ CHEESECAKE FACTORY,US1630721017,CAKE:US,CHEESECAKE,USD,,,,
NASDAQ (USD) USA-NASDAQ CHURCHILL DOWNS INC,US1714841087,CHDN:US,DO,USD,,,,
NASDAQ (USD) USA-NASDAQ CINCINNATI FINANCIAL CORPORATION,US1720621010,CINF:US,F,USD,,,,
NASDAQ (USD) USA-NASDAQ CINTAS CORP,US1729081059,CTAS:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ CISCO SYSTEMS,US17275R1023,CSCO:US,CISCO,USD,,,,
NASDAQ (USD) USA-NASDAQ CLOUDFLARE,US18915M1071,NET:US,CLOUDFLARE,USD,,,,
NASDAQ (USD) USA-NASDAQ CLOVER HEALTH INVESTMENTS,US18914F1030,CLOV:US,CLOVERHEALTH,USD,,,,
NASDAQ (USD) USA-NASDAQ CME GROUP INC,US12572Q1058,CME:US,GROUP,USD,,,,
NASDAQ (USD) USA-NASDAQ COCA-COLA BOTTLING CO,US1910981026,COKE:US,BO,USD,,,,
NASDAQ (USD) USA-NASDAQ COGENT COMMUNICATIONS HOLDINGS,US19239V3024,CCOI:US,COMMU,USD,,,,
NASDAQ (USD) USA-NASDAQ COGNEX CORP,US1924221039,CGNX:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ COGNIZANT,US1924461023,CTSH:US,COGNIZANT,USD,,,,
NASDAQ (USD) USA-NASDAQ COHERENT CORP ,US19247G1076,COHR:US,COR,USD,,,,
NASDAQ (USD) USA-NASDAQ COINBASE GLOBAL,US19260Q1076,COIN:US,COINBASE,USD,,,,
NASDAQ (USD) USA-NASDAQ COLUMBIA BANKING SYSTEM INC,US1972361026,COLB:US,BAN,USD,,,,
NASDAQ (USD) USA-NASDAQ COLUMBIA SPORTSWEAR COMPANY,US1985161066,COLM:US,SPO,USD,,,,
NASDAQ (USD) USA-NASDAQ COMCAST CORP-A,US20030N1019,CMCSA:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ COMMSCOPE HOLDING,US20337X1090,COMM:US,HO,USD,,,,
NASDAQ (USD) USA-NASDAQ COMMVAULT,US2041661024,CVLT:US,COMMVAULTSYS,USD,,,,
NASDAQ (USD) USA-NASDAQ CONFLUENT,US20717M1036,CFLT:US,CONFLUENT,USD,,,,
NASDAQ (USD) USA-NASDAQ CONSENSUS CLOUD SOLUTION INC,US20848V1052,CCSI:US,CL,USD,,,,
NASDAQ (USD) USA-NASDAQ CONSTELLATION ENERGY,US21037T1097,CEG:US,CONSTELLATIO,USD,,,,
NASDAQ (USD) USA-NASDAQ COOPER COMPANIES INC THE,US2166485019,COO:US,CO,USD,,,,
NASDAQ (USD) USA-NASDAQ COPART INC,US2172041061,CPRT:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ CORCEPT THERAPEUTICS INC,US2183521028,CORT:US,THER,USD,,,,
NASDAQ (USD) USA-NASDAQ,US21873S1087,CRWV:US,COREWEAVE,USD,,,,
NASDAQ (USD) USA-NASDAQ COSTAR GROUP INC,US22160N1090,CSGP:US,GROUP,USD,,,,
NASDAQ (USD) USA-NASDAQ COSTCO WHOLESALE CORPORATION,US22160K1051,COST:US,WHOLE,USD,,,,
NASDAQ (USD) USA-NASDAQ,US22410J1060,CBRL:US,BARR,USD,,,,
NASDAQ (USD) USA-NASDAQ CRISPR THERAPEUTICS AG,CH0334081137,CRSP:US,THERA,USD,,,,
NASDAQ (USD) USA-NASDAQ CRODA INTERNATIONAL PLC,GB00BJFFLV09,CRDA:US,INTERN,USD,,,,
NASDAQ (USD) USA-NASDAQ CROCS INC,US2270461096,CROX:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ CRONOS GROUP INC,CA22717L1013,CRON:US,GROUP,USD,,,,
NASDAQ (USD) USA-NASDAQ CROWDSTRIKE HOLDINGS,US22788C1053,CRWD:US,CROWDSTRIKE,USD,,,,
NASDAQ (USD) USA-NASDAQ CSX CORP,US1264081035,CSX:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ,NL0015436031,CVAC:US,N.V. CUREVAC,USD,,,,
NASDAQ (USD) USA-NASDAQ CYBERARK SOFTWARE LTD,IL0011334468,CYBR:US,SOF,USD,,,,
NASDAQ (USD) USA-NASDAQ CYTOMX THERAPEUTICS INC,US23284F1057,CTMX:US,THERA,USD,,,,
NASDAQ (USD) USA-NASDAQ DATADOG INC,US23804L1035,DDOG:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ DENTSPLY SIRONA INC,US24906P1093,XRAY:US,SIR,USD,,,,
NASDAQ (USD) USA-NASDAQ DEXCOM INC,US2521311074,DXCM:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ DIAMONDBACK ENERGY,US25278X1090,FANG:US,DIAMONDBACK,USD,,,,
NASDAQ (USD) USA-NASDAQ DIGITAL TURBINE INC ,US25400W1027,APPS:US,TURBINE,USD,,,,
NASDAQ (USD) USA-NASDAQ DIODES INC,US2545431015,DIOD:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ DOCUSIGN INC,US2561631068,DOCU:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ DOLLAR TREE INC,US2567461080,DLTR:US,TREE,USD,,,,
NASDAQ (USD) USA-NASDAQ DORMAN PRODUCTS INC,US2582781009,DORM:US,PRODU,USD,,,,
NASDAQ (USD) USA-NASDAQ DUOLINGO,US26603R1068,DUOL:US,DUOLINGO,USD,,,,
NASDAQ (USD) USA-NASDAQ DRAFTKINGS,US26142V1052,DKNG:US,DRAFTKINGS,USD,,,,
NASDAQ (USD) USA-NASDAQ DROPBOX INC,US26210C1045,DBX:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ DR PEPPER SNAPPLE GROUP DR,US49271V1008,KDP:US,SN,USD,,,,
NASDAQ (USD) USA-NASDAQ EAST WEST BANCORP INC EAST,US27579R1041,EWBC:US,BN,USD,,,,
NASDAQ (USD) USA-NASDAQ EBAY INC,US2786421030,EBAY:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ ECHOSTAR CORP,US2787681061,SATS:US,COR,USD,,,,
NASDAQ (USD) USA-NASDAQ EDITAS MEDICINE INC,US28106W1036,EDIT:US,MEDIC,USD,,,,
NASDAQ (USD) USA-NASDAQ ELBIT SYSTEMS LTD,IL0010811243,ESLT:US,SYSTEM,USD,,,,
NASDAQ (USD) USA-NASDAQ ELECTRONIC ARTS,US2855121099,EA:US,EA,USD,,,,
NASDAQ (USD) USA-NASDAQ EMBECTA CORPORATION,US29082K1051,EMBC:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ ENPHASE ENERGY INC,US29355A1079,ENPH:US,ENER,USD,,,,
NASDAQ (USD) USA-NASDAQ ENSIGN GROUP INC,US29358P1012,ENSG:US,GROUP,USD,,,,
NASDAQ (USD) USA-NASDAQ ENTEGRIS INC,US29362U1043,ENTG:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ ENOVIX CORP,US2935941078,ENVX:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ EPR PROPERTIES,US26884U1097,EPR:US,PROPERTI,USD,,,,
NASDAQ (USD) USA-NASDAQ ESPERION THERAPEUTICS INC,US29664W1053,ESPR:US,THE,USD,,,,
NASDAQ (USD) USA-NASDAQ ETSY INC,US29786A1060,ETSY:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ EURONET WORLDWIDE,US2987361092,EEFT:US,EURONETWORLD,USD,,,,
NASDAQ (USD) USA-NASDAQ EVGO INC,US30052F1003,EVGO:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ EVOLUS INC,US30052C1071,EOLS:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ EXACT SCIENCES CORP,US30063P1057,EXAS:US,SCIENC,USD,,,,
NASDAQ (USD) USA-NASDAQ EXELIXIS INC,US30161Q1040,EXEL:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ EXLSERVICE,US3020811044,EXLS:US,EXLSERVICE,USD,,,,
NASDAQ (USD) USA-NASDAQ EXPEDIA INC,US30212P3038,EXPE:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ EXPEDITORS,US3021301094,EXPD:US,EXPEDITORS,USD,,,,
NASDAQ (USD) USA-NASDAQ EXPONENT INC,US30214U1025,EXPO:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ F5 NETWORKS INC,US3156161024,FFIV:US,NETWORKS,USD,,,,
NASDAQ (USD) USA-NASDAQ FORMULA ONE,US5312298541,FWONK:US,ONE,USD,,,,
NASDAQ (USD) USA-NASDAQ FASTENAL CO,US3119001044,FAST:US,CO,USD,,,,
NASDAQ (USD) USA-NASDAQ FIBROGEN INC,US31572Q8087,FGEN:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ FIFTH THIRD BANCORP,US3167731005,FITB:US,THIRD,USD,,,,
NASDAQ (USD) USA-NASDAQ FIRST CITIZENS BANCSHARES INC,US31946M1036,FCNCA:US,CITIZE,USD,,,,
NASDAQ (USD) USA-NASDAQ FIRST CITIZENS BANCSHARES INC,US31946M1036,FCNCA:US,CITIZE,USD,,,,
NASDAQ (USD) USA-NASDAQ FIRST HAWAIIAN INC,US32051X1081,FHB:US,HAWAII,USD,,,,
NASDAQ (USD) USA-NASDAQ FIRST SOLAR INC,US3364331070,FSLR:US,SOLAR,USD,,,,
NASDAQ (USD) USA-NASDAQ FISERV INC,US3377381088,FISV:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ FIVE BELOW INC,US33829M1018,FIVE:US,BELOW,USD,,,,
NASDAQ (USD) USA-NASDAQ FIVE9 INC,US3383071012,FIVN:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ FLEXTRONICS,SG9999000020,FLEX:US,FLEXTRONICS,USD,,,,
NASDAQ (USD) USA-NASDAQ FLUENCE ENERGY INC,US34379V1035,FLNC:US,ENER,USD,,,,
NASDAQ (USD) USA-NASDAQ FORTINET INC,US34959E1091,FTNT:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ FOSSIL GROUP INC,US34988V1061,FOSL:US,GROUP,USD,,,,
NASDAQ (USD) USA-NASDAQ FOX CORP,US35137L1052,FOXA:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ FOX FACTORY HOLDING CORP,US35138V1026,FOXF:US,FACTORY,USD,,,,
NASDAQ (USD) USA-NASDAQ FRANKLIN ELECTRIC,US3535141028,FELE:US,ELEC,USD,,,,
NASDAQ (USD) USA-NASDAQ FUELCELL ENERGY INC,US35952H7008,FCEL:US,ENE,USD,,,,
NASDAQ (USD) USA-NASDAQ GAMING AND LEISURE PROPERTIES,US36467J1088,GLPI:US,GAMING&LEISU,USD,,,,
NASDAQ (USD) USA-NASDAQ GARMIN LTD,CH0114405324,GRMN:US,LTD,USD,,,,
NASDAQ (USD) USA-NASDAQ GE HEALTHCARE TECHNOLOGIES GE,US36266G1076,GEHC:US,TECH,USD,,,,
NASDAQ (USD) USA-NASDAQ GENTEX CORP,US3719011096,GNTX:US,CORP,USD,,,,
NASDAQ (USD) USA-NASDAQ GEVO INC,US3743964062,GEVO:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ GIBRALTAR INDUSTRIES,US3746891072,ROCK:US,GIBRALTARIND,USD,,,,
NASDAQ (USD) USA-NASDAQ GILEAD SCIENCES INC,US3755581036,GILD:US,SCIEN,USD,,,,
NASDAQ (USD) USA-NASDAQ GITLAB INC,US37637K1088,GTLB:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ GLADSTONE LAND CORP,US3765491010,LAND:US,LA,USD,,,,
NASDAQ (USD) USA-NASDAQ GOODYEAR,US3825501014,GT:US,& RUBBER CO GOODYEAR,USD,,,,
NASDAQ (USD) USA-NASDAQ GOLUB CAPITAL BDC,US38173M1027,GBDC:US,CAPITAL,USD,,,,
NASDAQ (USD) USA-NASDAQ GOPRO INC-CL A,US38268T1034,GPRO:US,INC-A,USD,,,,
NASDAQ (USD) USA-NASDAQ GRAND CANYON EDUCATION INC,US38526M1062,LOPE:US,CANYON,USD,,,,
NASDAQ (USD) USA-NASDAQ GROUPON INC,US3994732069,GRPN:US,INC,USD,,,,
NASDAQ (USD) USA-NASDAQ GUARDANT,US40131M1099,GH:US,GUARDANT,USD,,,,
NASDAQ (USD) USA-NASDAQ HAIN CELESTIAL GROUP INC,US4052171000,HAIN:US,CELESTI,USD,,,,
NASDAQ (USD) USA-NASDAQ HALOZYME THERAPEUTICS INC,US40637H1095,HALO:US,THE,USD,,,,
NASDAQ (USD) USA-NASDAQ HALMA PLC,GB0004052071,HLMA:US,PLC,USD,,,,
NASDAQ (USD) USA-NASDAQ HANCOCK WHITNEY CORP,US4101201097,HWC:US,WHIT,USD,,,,
