Market,ISIN,Symbol,Name,Currency,AUM,Replication,Fee,Dividend
GBR-LSE,IE00B5BMR087,CSP1:LN,ISHARES CORE S&P500 UCITS (CSP1 LN ETF),GBP,63976,Fizyczna,"0,07",Nie wypłaca
GBR-LSE,IE00B3XXRP09,VUSA:LN,VANGUARD S&P 500 UCITS (VUSA LN ETF),GBP,39800,Fizyczna,"0,07",Kwartalnie
GBR-LSE,IE00BFMXXD54,VUAA:LN,VANGUARD S&P 500 UCITS ACC (VUAA LN ETF),USD,39800,Fizyczna,"0,07",Nie wypłaca
GBR-LSE,IE00B53SZB19,CNDX:LN,ISHARES NASDAQ 100 USD ACC (CNDX LN ETF),USD,10329,Fizyczna,"0,33",Nie wypłaca
GBR-LSE,IE00BYXYYL56,IHYA:LN,ISHARES USD HIGH YIELD CORPORATE BOND UCITS ACC (IHYA LN ETF),USD,5318,Fizyczna,"0,50",Nie wypłaca
GBR-LSE,IE00B6YX5C33,SPY5:LN,SPDR S&P 500 UCITS (SPY5 LN ETF),USD,5878,Fizyczna,"0,09",Kwartalnie
GBR-LSE,IE00B6YX5D40,UDVD:LN,SPDR S&P US DIVIDEND ARISTOCRATS UCITS (UDVD LN ETF),USD,4089,Fizyczna,"0,35",Kwartalnie
GBR-LSE,IE00B3WJKG14,IUIT:LN,ISHARES S&P 500 IT SECTOR UCITS (IUIT LN ETF),USD,3915,Fizyczna,"0,15",Nie wypłaca
GBR-LSE,IE00B14X4M10,IDNA:LN,ISHARES MSCI NORTH AMERICA UCITS (IDNA LN ETF),USD,989,Fizyczna,"0,40",Kwartalnie
GBR-LSE,IE00BQQP9H09,MOAT:LN,VANECK VECTORS MORNINGSTAR US WIDE MOAT UCITS ETF (MOAT LN ETF),USD,548,Fizyczna,"0,49",Nie wypłaca
GBR-LSE,IE00B2QWCY14,IDP6:LN,ISHARES S&P SMALL CAP 600 UCITS (IDP6 LN ETF),USD,1186,Fizyczna,"0,40",Półrocznie
GBR-LSE,IE00BD1F4N50,IUMO:LN,ISHARES EDGE MSCI USA MOMENTUM FACTOR UCITS (IUMO LN ETF),USD,278,Fizyczna,"0,20",Nie wypłaca
GBR-LSE,IE00BJ38QD84,R2US:LN,SPDR RUSSELL 2000 U.S. SMALL CAP UCITS (R2US LN ETF),USD,1923,Fizyczna,"0,30",Nie wypłaca
GBR-LSE,IE00BYXYYJ35,LQDA:LN,ISHARES USD CORPORATE BOND UCITS ACC (LQDA LN ETF),GBP,8508,Fizyczna,"0,20",Nie wypłaca
GBR-LSE,IE00BGYWFS63,VDTA:LN,VANGUARD USD TREASURY BOND UCITS ETF ACC (VDTA LN ETF),USD,1877,Fizyczna,"0,07",Nie wypłaca
GBR-LSE,IE00B1FZSF77,IUSP:LN,ISHARES US PROPERTY YIELD UCITS (IUSP LN ETF),GBP,468,Fizyczna,"0,40",Kwartalnie
GBR-LSE,IE00BZ56RG20,DGRA:LN,WISDOMTREE US QUALITY DIV GROWTH UCITS ETF USD ACC (DGRA LN ETF),USD,467,Fizyczna,"0,33",Nie wypłaca
GBR-LSE,IE00BD3V0B10,BNKS:LN,ISHARES S&P U.S. BANKS UCITS ETF ACC (BNKS LN ETF),USD,336,Fizyczna,"0,35",Nie wypłaca
GBR-LSE,IE00BFD2H405,FSKY:LN,FIRST TRUST CLOUD COMPUTING UCITS ETF CLASS A USD ACCUMULATION (FSKY LN ETF),GBP,321,Fizyczna,"0,60",Nie wypłaca
GBR-LSE,IE00B4YBJ215,SPY4:LN,SPDR S&P 400 US MID CAP UCITS (SPY4 LN ETF),USD,1754,Fizyczna,"0,30",Nie wypłaca
GBR-LSE,IE00B52SF786,CCAU:LN,ISHARES MSCI CANADA UCITS (CCAU LN ETF),USD,977,Fizyczna,"0,48",Nie wypłaca
GBR-LSE,IE00BJGWQN72,WCLD:LN,WISDOMTREE CLOUD COMPUTING UCITS ETF - USD ACC  (WCLD LN ETF),USD,367,Fizyczna,"0,40",Nie wypłaca
GBR-LSE,IE00BYXVGY31,FUSA:LN,FIDELITY US QUALITY INCOME UCITS (FUSA LN ETF),USD,1232,Fizyczna,"0,25",b. d.
GBR-LSE,IE00B4JNQZ49,IUFS:LN,ISHARES S&P 500 FINANCIALS SECTOR UCITS (IUFS LN ETF),USD,970,Fizyczna,"0,15",Nie wypłaca
GBR-LSE,IE00B4MCHD36,IUCD:LN,ISHARES S&P 500 CONSUMER DISCRETIONARY SECTOR UCITS ETF ACC  (IUCD LN ETF),USD,416,Fizyczna,"0,15",Nie wypłaca
GBR-LSE,IE00BMC38736,SMH:LN,VANECK VECTORS SEMICONDUCTOR UCITS ETF  (SMH LN ETF),USD,961,Fizyczna,"0,35",Nie wypłaca
GBR-LSE,IE00B40B8R38,IUCS:LN,ISHARES S&P 500 CONSUMER STAPLES SECTOR UCITS ETF (IUCS LN ETF),USD,595,Fizyczna,"0,15",Nie wypłaca
GBR-LSE,IE00B23D8S39,PRUS:LN,INVESCO FTSE RAFI US 1000 (PRUS LN ETF),USD,439,Fizyczna,"0,39",Kwartalnie
GBR-LSE,IE00B5377D42,IAUS:LN,ISHARES MSCI AUSTRALIA UCITS (IAUS LN ETF),USD,481,Fizyczna,"0,50",Nie wypłaca
DEU-XETRA,DE000A0Q4R28,EXV5:GR,ISHARES STOXX EUROPE 600 AUTOMOBILES & PARTS UCITS (EXV5 GR ETF),EUR,138,Fizyczna,"0,46",b. d.
DEU-XETRA,LU0659580079,XMK9:GR,DB X-TRACKERS MSCI JAPAN UCITS (XMK9 GR ETF),EUR,2494,Fizyczna,"0,40",Nie wypłaca
DEU-XETRA,LU0839027447,XDJP:GR,DB X-TRACKERS NIKKEI 225 UCITS (XDJP GR ETF),EUR,1963,Fizyczna,"0,09",Półrocznie
DEU-XETRA,LU0514695690,XCS6:GR,DB X-TRACKERS MSCI CHINA UCITS (XCS6 GR ETF),EUR,1607,Fizyczna,"0,65",Nie wypłaca
DEU-XETRA,LU0875160326,RQFI:GR,XTRACKERS HARVEST CSI300 UCITS (RQFI GR ETF),EUR,432,Fizyczna,"0,65",Półrocznie
DEU-XETRA,IE00B1FZS244,IQQ4:GR,ISHARES ASIA PROPERTY YIELD UCITS (IQQ4 GR ETF),EUR,539,Fizyczna,"0,59",Kwartalnie
DEU-XETRA,IE00BYYR0489,IUSS:GR,ISHARES MSCI SAUDI ARABIA CAPPED UCITS (IUSS GR ETF),EUR,478,Fizyczna,"0,60",Nie wypłaca
DEU-XETRA,LU0292109187,DBX5:GR,XTRACKERS MSCI TAIWAN UCITS (DBX5 GR ETF),EUR,100,Fizyczna,"0,65",Nie wypłaca
DEU-XETRA,IE00BYX8XC17,SXR6:GR,ISHARES MSCI JAPAN SRI UCITS (SXR6 GR ETF),EUR,1264,Fizyczna,"0,20",b. d.
DEU-XETRA,LU0659578842,XBAS:GR,XTRACKERS MSCI SINGAPORE UCITS ACC (XBAS GR ETF),EUR,40,Fizyczna,"0,50",Nie wypłaca
DEU-XETRA,IE0000H445G8,CNIE:GR,VANECK VECTORS NEW CHINA ESG UCITS (CNIE GR ETF),EUR,6,Fizyczna,"0,60",Nie wypłaca
GBR-LSE,IE00B4L5YX21,SJPA:LN,ISHARES CORE MSCI JAPAN IMI UCITS (SJPA LN ETF),GBP,4407,Fizyczna,"0,15",Nie wypłaca
GBR-LSE,IE00B9KNR336,ASDV:LN,APDR S&P PAN ASIA DIVIDEND ARISTOCRATS UCITS (ASDV LN ETF),USD,155,Fizyczna,"0,55",Półrocznie
GBR-LSE,IE00B0M63730,IFFF:LN,ISHARES MSCI AC FAR EAST EX-JAPAN UCITS  (IFFF LN ETF),GBP,1002,Fizyczna,"0,74",Kwartalnie
GBR-LSE,IE00B02KXH56,IJPN:LN,ISHARES MSCI JAPAN UCITS (IJPN LN ETF),GBP,1057,Fizyczna,"0,59",Półrocznie
GBR-LSE,IE00B466KX20,EMAD:LN,SPDR MSCI EMERGING MARKETS ASIA UCITS (EMAD LN ETF),USD,1021,Fizyczna,"0,55",Nie wypłaca
GBR-LSE,IE00BQT3WG13,CNYA:LN,ISHARES MSCI CHINA A UCITS (CNYA LN ETF),USD,2430,Fizyczna,"0,40",Nie wypłaca
GBR-LSE,IE00B0M63391,IKOR:LN,ISHARES MSCI KOREA UCITS (IKOR LN ETF),GBP,339,Fizyczna,"0,74",Półrocznie
DEU-XETRA,IE00BYX8XC17,SXR6:GR,ISHARES MSCI JAPAN SRI UCITS (SXR6 GR ETF),EUR,1264,Fizyczna,"0,20",b. d.
DEU-XETRA,LU0659578842,XBAS:GR,XTRACKERS MSCI SINGAPORE UCITS ACC (XBAS GR ETF),EUR,40,Fizyczna,"0,50",Nie wypłaca
GBR-LSE,IE00BHZRR030,FLXK:LN,FRANKLIN FTSE KOREA UCITS (FLXK LN ETF),USD,434,Fizyczna,"0,09",Nie wypłaca
GBR-LSE,IE00B52MJY50,CPXJ:LN,ISHARES CORE MSCI PACIFIC EX-JAPAN UCITS (CPXJ LN ETF),USD,2480,Fizyczna,"0,20",Nie wypłaca
GBR-LSE,IE00B5L8K969,CEA1:LN,ISHARES MSCI EM ASIA UCITS (CEA1 LN ETF),GBP,2213,Fizyczna,"0,20",Nie wypłaca
GBR-LSE,IE00B02KXK85,FXC:LN,ISHARES CHINA LARGE CAP UCITS (FXC LN ETF),GBP,592,Fizyczna,"0,74",Niereg.
GBR-LSE,IE00BZCQB185,NDIA:LN,ISHARES MSCI INDIA UCITS ETF USD (ACC) (NDIA LN ETF),USD,2171,Fizyczna,"0,65",Nie wypłaca
GBR-LSE,IE00B9F5YL18,VDPX:LN,VANGUARD FTSE DEVELOPED ASIA PACIFIC EX JAPAN UCITS  (VDPX LN ETF),USD,1272,Fizyczna,"0,15",Kwartalnie
GBR-LSE,IE00B46G8275,HIDD:LN,HSBC MSCI INDONESIA UCITS (HIDD LN ETF),USD,99,Fizyczna,"0,50",Półrocznie
DEU-XETRA,LU0380865021,XESC:GR,DB X-TRACKERS EURO STOXX 50 UCITS (XESC GR ETF),EUR,5900,Fizyczna,"0,09",b. d.
DEU-XETRA,LU0274211217,XESX:GR,DB X-TRACKERS EURO STOXX 50 UCITS (XESX GR ETF),EUR,5900,Fizyczna,"0,09",Kwartalnie
DEU-XETRA,IE0008471009,EUN2:GR,ISHARES EURO STOXX 50 UCITS  (EUN2 GR ETF),EUR,3116,Fizyczna,"0,10",Kwartalnie
DEU-XETRA,IE00BQN1K901,CEMS:GR,ISHARES EDGE MSCI EUROPE VALUE FACTOR UCITS ETF  (CEMS GR ETF),EUR,2539,Fizyczna,"0,25",Nie wypłaca
DEU-XETRA,LU0274209237,XMEU:GR,DB X-TRACKERS EUROPE INDEX UCITS (XMEU GR ETF),EUR,4109,Fizyczna,"0,12",Nie wypłaca
DEU-XETRA,LU0846194776,XD5E:GR,DB X-TRACKERS MSCI EMU INDEX UCITS (XD5E GR ETF),EUR,1639,Fizyczna,"0,12",Półrocznie
DEU-XETRA,IE00BKX55Q28,VMID:GR,VANGUARD FTSE 250 UCITS (VMID GR ETF),EUR,2083,Fizyczna,"0,10",Kwartalnie
DEU-XETRA,IE00B0M63284,IQQP:GR,ISHARES EUROPEAN PROPERTY YIELD UCITS (IQQP GR ETF),EUR,1327,Fizyczna,"0,40",3x do roku
DEU-XETRA,LU0328475792,XSX6:GR,DB X-TRACKERS STOXX EUROPE 600 UCITS (XSX6 GR ETF),EUR,2070,Fizyczna,"0,20",Nie wypłaca
DEU-XETRA,IE00B5M1WJ87,SPYW:GR,SPDR S&P EURO DIVIDEND ARISTOCRATS UCITS  (SPYW GR ETF),EUR,1101,Fizyczna,"0,30",Półrocznie
DEU-XETRA,LU0274221281,XSMI:GR,DB X-TRACKERS SWISS LARGE CAP UCITS (XSMI GR ETF),EUR,1764,Fizyczna,"0,30",Półrocznie
DEU-XETRA,IE00B86MWN23,EUN0:GR,ISHARES EDGE MSCI EUROPE MINIMUM VOLATILITY UCITS (EUN0 GR ETF),EUR,936,Fizyczna,"0,25",Nie wypłaca
DEU-XETRA,DE0006289309,EXX1:GR,ISHARES EURO STOXX BANKS 30-15 UCITS (EXX1 GR ETF),EUR,1328,Fizyczna,"0,51",Półrocznie
DEU-XETRA,IE00BFMNHK08,XZEU:GR,XTRACKERS MSCI EUROPE ESG UCITS (XZEU GR ETF),EUR,1252,Fizyczna,"0,20",Nie wypłaca
DEU-XETRA,IE00B0M63060,IQQD:GR,ISHARES UK DIVIDEND UCITS (IQQD GR ETF),EUR,1021,Fizyczna,"0,40",Kwartalnie
DEU-XETRA,IE00BMW42181,ESIH:GR,ISHARES MSCI EUROPE HEALTH CARE SCTR UCIST ETF (ESIH GR ETF),EUR,573,Fizyczna,"0,18",Nie wypłaca
DEU-XETRA,IE00BKWQ0G16,SPYZ:GR,SPDR MSCI EUROPE FINANCIALS UCITS (SPYZ GR ETF),EUR,319,Fizyczna,"0,18",Nie wypłaca
DEU-XETRA,DE000A0Q4R36,EXV4:GR,ISHARES STOXX EUROPE 600 HEALTH CARE  UCITS (EXV4 GR ETF),EUR,725,Fizyczna,"0,46",Kwartalnie
DEU-XETRA,IE00B3VWMM18,SXRJ:GR,ISHARES MSCI EMU SMALL CAP UCITS (SXRJ GR ETF),EUR,562,Fizyczna,"0,58",Nie wypłaca
DEU-XETRA,LU0838782315,XDDX:GR,DB X-TRACKERS DAX INCOME UCITS (XDDX GR ETF),EUR,363,Fizyczna,"0,09",Półrocznie
DEU-XETRA,LU0322253906,XXSC:GR,DB X-TRACKERS MSCI EUROPE SMALL CAP INDEX UCITS (XXSC GR ETF),EUR,809,Fizyczna,"0,30",Nie wypłaca
DEU-XETRA,DE000A0Q4R28,EXV5:GR,ISHARES STOXX EUROPE 600 AUTOMOBILES & PARTS UCITS (EXV5 GR ETF),EUR,138,Fizyczna,"0,46",b. d.
DEU-XETRA,DE000A0H08R2,EXV2:GR,ISHARES STOXX EUROPE 600 TELECOM UCITS (EXV2 GR ETF),EUR,246,Fizyczna,"0,46",Kwartalnie
DEU-XETRA,LU0489337690,D5BK:GR,DB X-TRACKERS FTSE DEVELOPED EUROPE REAL ESTATE UCITS (D5BK GR ETF),EUR,681,Fizyczna,"0,33",Nie wypłaca
DEU-XETRA,DE000A0H08J9,EXH4:GR,ISHARES STOXX EUROPE 600 INDUSTRIAL GOODS & SERVICES UCITS (EXH4 GR ETF),EUR,165,Fizyczna,"0,46",b. d.
DEU-XETRA,DE000A0H08M3,EXH1:GR,ISHARES STOXX EUROPE 600 OIL & GAS UCITS (EXH1 GR ETF),EUR,910,Fizyczna,"0,46",Kwartalnie
DEU-XETRA,IE00B9MRHC27,XDN0:GR,DB X-TRACKERS MSCI NORDIC UCITS (XDN0 GR ETF),EUR,743,Fizyczna,"0,30",Półrocznie
DEU-XETRA,DE000A0F5UK5,EXV6:GR,ISHARES STOXX EUROPE 600 BASIC RESOURCES UCITS (EXV6 GR ETF),EUR,527,Fizyczna,"0,46",Kwartalnie
DEU-XETRA,IE00B02KXL92,IQQM:GR,ISHARES EURO STOXX MID UCITS (IQQM GR ETF),EUR,376,Fizyczna,"0,40",Kwartalnie
DEU-XETRA,DE000A0F5UJ7,EXV1:GR,ISHARES STOXX EUROPE 600 BANKS UCITS (EXV1 GR ETF),EUR,1269,Fizyczna,"0,46",Kwartalnie
DEU-XETRA,DE000A0H08H3,EXH3:GR,ISHARES STOXX EUROPE 600 FOOD UCITS (EXH3 GR ETF),EUR,271,Fizyczna,"0,46",Kwartalnie
DEU-XETRA,DE000A0H08Q4,EXV3:GR,ISHARES STOXX EUROPE 600 TECHNOLOGY UCITS (EXV3 GR ETF),EUR,177,Fizyczna,"0,46",Kwartalnie
DEU-XETRA,DE000A0H08K7,EXH5:GR,ISHARES STOXX EUROPE 600 INSURANCE UCITS (EXH5 GR ETF),EUR,245,Fizyczna,"0,46",Kwartalnie
DEU-XETRA,DE000A0H08E0,EXV7:GR,ISHARES STOXX EUROPE 600 CHEMICALS UCITS (EXV7 GR ET),EUR,87,Fizyczna,"0,46",Kwartalnie
DEU-XETRA,LU0322250985,DX2G:GR,DB X-TRACKERS CAC 40 UCITS (DX2G GR ETF),EUR,187,Fizyczna,"0,20",Półrocznie
DEU-XETRA,IE00B1FZS574,IQQ5:GR,ISHARES MSCI TURKEY UCITS (IQQ5 GR ETF),EUR,132,Fizyczna,"0,74",Półrocznie
DEU-XETRA,DE000A0H08F7,EXV8:GR,ISHARES STOXX EUROPE 600 CONSTRUCTION & MATERIALS UCITS (EXV8 GR ET),EUR,114,Fizyczna,"0,46",Kwartalnie
DEU-XETRA,DE000A0H08S0,EXV9:GR,ISHARES STOXX EUROPE 600 TRAVEL & LEISURE UCITS (EXV9 GR ETF),EUR,148,Fizyczna,"0,46",Kwartalnie
DEU-XETRA,IE00BKWQ0F09,SPYN:GR,SPDR MSCI EUROPE ENERGY UCITS (SPYN GR ETF),EUR,1183,Fizyczna,"0,18",Nie wypłaca
DEU-XETRA,LU0292105359,DXSK:GR,DB X-TRACKERS STOXX EUROPE 600 FOOD & BEVERAGE UCITS (DXSK GR ETF),EUR,80,Fizyczna,"0,20",Nie wypłaca
DEU-XETRA,LU0592216393,XESP:GR,DB X-TRACKERS SPANISH EQUITY UCITS (XESP GR ETF),EUR,49,Fizyczna,"0,30",b. d.
DEU-XETRA,IE00B4M7GH52,IBCJ:GR,ISHARES MSCI POLAND (IBCJ GR ETF),EUR,54,Fizyczna,"0,74",Nie wypłaca
GBR-LSE,IE0005042456,ISF:LN,ISHARES CORE FTSE100 UCITS (ISF LN ETF),GBP,13908,Fizyczna,"0,07",Kwartalnie
GBR-LSE,IE00B1YZSC51,IMEU:LN,ISHARES MSCI EUROPE UCITS (IMEU LN ETF),GBP,7444,Fizyczna,"0,12",Kwartalnie
GBR-LSE,IE00B810Q511,VUKE:LN,VANGUARD FTSE 100 UCITS (VUKE LN ETF),GBP,5964,Fizyczna,"0,09",Kwartalnie
GBR-LSE,IE00B4K48X80,SMEA:LN,ISHARES MSCI EUROPE UCITS (SMEA LN ETF),GBP,5867,Fizyczna,"0,12",Nie wypłaca
GBR-LSE,IE00B52VJ196,IESG:LN,ISHARES MSCI EUROPE SRI UCITS (IESG LN ETF),GBP,4104,Fizyczna,"0,20",Nie wypłaca
GBR-LSE,IE00B945VV12,VEUR:LN,VANGUARD FTSE DEVELOPED EUROPE UCITS (VEUR LN ETF),GBP,3476,Fizyczna,"0,10",Kwartalnie
GBR-LSE,IE00BKX55Q28,VMID:LN,VANGUARD FTSE 250 UCITS (VMID LN ETF),GBP,2083,Fizyczna,"0,10",Kwartalnie
GBR-LSE,IE00B0M63284,IPRP:LN,ISHARES EUROPEAN PROPERTY YIELD UCITS (IPRP LN ETF),GBP,1327,Fizyczna,"0,40",3x do roku
GBR-LSE,IE00B14X4N27,IEUX:LN,ISHARES MSCI EUROPE EX-UK UCITS (IEUX LN ETF),GBP,1157,Fizyczna,"0,40",Kwartalnie
GBR-LSE,IE00B00FV128,MIDD:LN,ISHARES FTSE 250 UCITS (MIDD LN ETF),GBP,943,Fizyczna,"0,40",Kwartalnie
GBR-LSE,IE00B1TXLS18,IUKP:LN,ISHARES UK PROPERTY UCITS (IUKP LN ETF),GBP,671,Fizyczna,"0,40",Kwartalnie
GBR-LSE,IE00B0M62S72,IDVY:LN,ISHARES EURO DIVIDEND UCITS (IDVY LN ETF),GBP,780,Fizyczna,"0,40",Kwartalnie
GBR-LSE,IE0008470928,EUN:LN,ISHARES STOXX EUROPE 50 UCITS  (EUN LN ETF),GBP,572,Fizyczna,"0,35",Kwartalnie
GBR-LSE,IE00BD3RYZ16,OMXS:LN,ISHARES OMX STOCKHOLM CAPPED UCITS (OMXS LN ETF),GBP,153,Fizyczna,"0,10",Nie wypłaca
GBR-LSE,IE00B0M62Y33,IAEX:LN,ISHARES AEX UCITS (IAEX LN ETF),GBP,636,Fizyczna,"0,30",Kwartalnie
GBR-LSE,IE00B1XNH568,IMIB:LN,ISHARES FTSE MIB UCITS (IMIB LN ETF),GBP,142,Fizyczna,"0,35",Półrocznie
GBR-LSE,IE00B4M7GH52,IPOL:LN,ISHARES MSCI POLAND UCITS (IPOL LN ETF),USD,54,Fizyczna,"0,74",Nie wypłaca
GPW-WWA,LU0252633754,LYXDAX:PW,LYXOR DAX (DR) UCITS ETF - ACC (ETFDAX),PLN,683,Fizyczna,"0,15",Nie wypłaca
GPW-WWA,PLBETF400025,BETAM40T:PW,BETA ETF MWIG40 TOTAL RETURN  (ETFBM40TR),PLN,45,Fizyczna,"1,09",Nie wypłaca
GPW-WWA,PLBTETF00015,BETAW20T:PW,BETA ETF WIG20 TOTAL RETURN  (ETFBW20TR),PLN,24,Fizyczna,"0,89",Nie wypłaca
GPW-WWA,PLBETF200011,BETAW20S:PW,BETA ETF WIG20SHORT  (ETFBW20ST),PLN,8,Fizyczna,"2,23",Nie wypłaca
GPW-WWA,PLBSWTR00014,ETFBS80T:PW,BETA ETF SWIG80 TOTAL RETURN  (ETFBS80TR),PLN,9,Fizyczna,"1,40",Nie wypłaca
GPW-WWA,PLBETWT00010,ETFBWTEC:PW,BETA ETF WIGTECH  (ETFBWTECH),PLN,2,Fizyczna,"1,20",Nie wypłaca
DEU-XETRA,IE00BMZ17W23,UEEA:GR,ISHARES MSCI WORLD SRI UCITS ETF EUR HEDGED (DIST) (UEEA GR ETF),EUR,8544,Fizyczna,"0,23",Kwartalnie
DEU-XETRA,IE00B8FHGS14,IQQ0:GR,ISHARES EDGE MSCI WORLD MINIMUM VOLATILITY UCITS (IQQ0 GR ETF),EUR,3060,Fizyczna,"0,30",Nie wypłaca
DEU-XETRA,IE00BTJRMP35,XMME:GR,DB X-TRACKERS MSCI EMERGING MARKET UCITS (XMME GR ETF),EUR,4874,Fizyczna,"0,18",Nie wypłaca
DEU-XETRA,IE00BYZK4552,2B76:GR,ISHARES AUTOMATION & ROBOTICS UCITS (2B76 GR ETF),EUR,3181,Fizyczna,"0,40",Nie wypłaca
DEU-XETRA,IE00B1XNHC34,IQQH:GR,ISHARES GLOBAL CLEAN ENERGY UCITS (IQQH GR ETF),EUR,4336,Fizyczna,"0,65",Półrocznie
DEU-XETRA,IE00B8GKDB10,VGWD:GR,VANGUARD FTSE ALL-WORLD HIGH DIVIDEND YIELD UCITS ETF DISTRIBUTING (VGWD GR ETF),EUR,4318,Fizyczna,"0,29",Kwartalnie
DEU-XETRA,IE00BYX2JD69,2B7K:GR,ISHARES MSCI WORLD SRI UCITS (2B7K GR ETF),EUR,8544,Fizyczna,"0,20",Nie wypłaca
DEU-XETRA,IE00BMY76136,XZWE:GR,XTRACKERS MSCI WORLD ESG UCITS ETF 2C EUR HEDGED (XZWE GR ETF),EUR,4325,Fizyczna,"0,25",b. d.
DEU-XETRA,IE00BFNM3P36,AYEM:GR,ISHARES MSCI EM ESG SCREENED UCITS ETF (AYEM GR ETF),EUR,2789,Fizyczna,"0,18",Nie wypłaca
DEU-XETRA,IE00B6R52036,IS0E:GR,ISHARES GOLD PRODUCERS UCITS (IS0E GR ETF),EUR,1576,Fizyczna,"0,55",Nie wypłaca
DEU-XETRA,IE00BZ02LR44,XZW0:GR,XTRACKERS MSCI WORLD ESG UCITS ETF (XZW0 GR ETF),EUR,4325,Fizyczna,"0,20",Nie wypłaca
DEU-XETRA,IE00B1FZS350,IQQ6:GR,ISHARES DEVELOPED MARKETS PROPERTY YIELD UCITS (IQQ6 GR ET),EUR,1553,Fizyczna,"0,59",Kwartalnie
DEU-XETRA,IE00BP3QZ825,IS3R:GR,ISHARES EDGE MSCI WORLD MOMENT UCITS (IS3R GR ETF),EUR,1453,Fizyczna,"0,30",Nie wypłaca
DEU-XETRA,IE00BP3QZB59,IS3S:GR,ISHARES MSCI WORLD VALUE FACTOR UCITS (IS3S GR ETF),EUR,4022,Fizyczna,"0,30",Nie wypłaca
DEU-XETRA,IE00BYPLS672,USPY:GR,L&G CYBER SECURITY UCITS  (USPY GR ETF),EUR,2565,Fizyczna,"0,69",Nie wypłaca
DEU-XETRA,IE00BM67HT60,XDWT:GR,DB X-TRACKERS MSCI WORLD INFORMATION TECH UCITS (XDWT GR ETF),EUR,2363,Fizyczna,"0,25",Nie wypłaca
DEU-XETRA,IE00B1TXK627,IQQQ:GR,ISHARES GLOBAL WATER UCITS (IQQQ GR ETF),EUR,2084,Fizyczna,"0,65",Półrocznie
DEU-XETRA,IE00BYZK4776,2B78:GR,ISHARES HEALTHCARE INNOVATION UCITS (2B78 GR ETF),EUR,1211,Fizyczna,"0,40",Nie wypłaca
DEU-XETRA,IE00BHZPJ239,EDM2:GR,ISHARES MSCI EM ESG ENHANCED UCITS (EDM2 GR ETF),EUR,3932,Fizyczna,"0,18",Nie wypłaca
DEU-XETRA,LU2109787395,SADU:GR,AMUNDI MSCI USA ESG LEADERS SELECT UCITS ETF (SADU GR ETF),EUR,2739,Fizyczna,"0,15",b. d.
DEU-XETRA,IE00BM67HK77,XDWH:GR,DB X-TRACKERS MSCI WORLD HEALTH CARE INDEX UCITS (XDWH GR ETF),EUR,1869,Fizyczna,"0,25",Nie wypłaca
DEU-XETRA,IE00BM67HM91,XDW0:GR,DB X-TRACKERS MSCI WORLD ENERGY UCITS (XDW0 GR ETF),EUR,1237,Fizyczna,"0,25",Nie wypłaca
DEU-XETRA,IE00BGBN6P67,BNXG:GR,INVESCO ELWOOD GLOBAL BLOCKCHAIN UCITS (BNXG GR ETF),EUR,474,Fizyczna,"0,65",Nie wypłaca
DEU-XETRA,IE00B1FZS467,IQQI:GR,ISHARES GLOBAL INFRASTRUCTURE UCITS (IQQI GR ETF),EUR,1548,Fizyczna,"0,65",Kwartalnie
DEU-XETRA,IE00BM67HL84,XDWF:GR,DB X-TRACKERS MSCI WORLD FINANCIAL UCITS (XDWF GR ETF),EUR,440,Fizyczna,"0,25",Nie wypłaca
DEU-XETRA,IE00B4L5YC18,EUNM:GR,ISHARES MSCI EM UCITS (EUNM GR ETF),EUR,2086,Fizyczna,"0,18",b. d.
DEU-XETRA,IE00BYWQWR46,ESP0:GR,VANECK VECTORS VIDEO GAMING AND ESPORTS UCITS  (ESP0 GR ETF),EUR,530,Fizyczna,"0,55",Nie wypłaca
DEU-XETRA,IE00BGV5VN51,XAIX:GR,XTRACKERS ARTIFICIAL INTELLIGENCE & BIG DATA UCITS ETF 1C (XAIX GR ETF),EUR,1087,Fizyczna,"0,35",Nie wypłaca
DEU-XETRA,LU0397221945,XQUI:GR,XTRACKERS PORTFOLIO UCITS ETF (XQUI GR ETF),EUR,562,Fizyczna,"0,70",Nie wypłaca
DEU-XETRA,IE00B8KGV557,EUNZ:GR,ISHARES EDGE MSCI EM MINIMUM VOLATILITY UCITS (EUNZ GR ETF),EUR,292,Fizyczna,"0,40",Nie wypłaca
DEU-XETRA,NL0010408704,TSWE:GR,VANECK SUSTAINABLE WORLD EQUAL WEIGHT UCITS ETF (TSWE GR ETF),EUR,630,Fizyczna,"0,20",Kwartalnie
DEU-XETRA,LU0488317701,CD91:GR,LYXOR NYSE ARCA GOLD BUGS UCITS (CD91 GR ETF),EUR,316,Fizyczna,"0,65",Rocznie
DEU-XETRA,IE00BQQP9G91,G2XJ:GR,VANECK VECTORS JUNIOR GOLD MINERS UCITS (G2XJ GR ETF),EUR,337,Fizyczna,"0,55",Nie wypłaca
DEU-XETRA,IE00BM67HR47,XWTS:GR,DB X-TRACKERS MSCI WORLD TELECOM UCITS (XWTS GR ETF),EUR,232,Fizyczna,"0,25",Nie wypłaca
DEU-XETRA,IE00B652H904,EUNY:GR,ISHARES EMERGING MARKETS DIVIDEND UCITS (EUNY GR ETF),EUR,526,Fizyczna,"0,65",Kwartalnie
